TransYearMonth,TransDate,Branch,Department,Visit,Sales
201902,2019-02-03,007,Dept1,122,69719.14
202001,2020-01-02,007,Dept1,93,51509
201906,2019-06-09,009,Dept2,254,82633.5
202003,2020-03-01,013,Dept2,368,64434.6
201901,2019-01-16,014,Dept1,163,109469.5
201905,2019-05-12,007,Dept1,159,89454.55
201811,2018-11-04,008,Dept1,168,86385.62
201906,2019-06-19,009,Dept2,125,28554.82
201804,2018-04-14,005,Dept2,328,71094.95
201803,2018-03-30,017,Dept2,180,40330.9
201809,2018-09-07,010,Dept2,436,95283.93
201809,2018-09-25,015,Dept1,50,36375
201902,2019-02-09,007,Dept1,91,55279
202005,2020-05-28,019,Dept2,460,125168
201901,2019-01-07,008,Dept1,65,37168
201802,2018-02-09,017,Dept1,83,46537
201907,2019-07-19,002,Dept1,161,87581.88
202001,2020-01-25,020,Dept2,2791,219883.95
201905,2019-05-24,007,Dept1,72,39785.5
201901,2019-01-26,014,Dept1,231,145969.6
202009,2020-09-13,009,Dept1,289,99669.1
202007,2020-07-02,018,Dept1,84,44863.5
201907,2019-07-05,007,Dept2,287,49160.25
201806,2018-06-26,004,Dept2,398,86342.22
202006,2020-06-05,012,Dept2,481,65812.05
202008,2020-08-10,002,Dept2,242,80298.05
201907,2019-07-20,020,Dept1,202,90865.5
201901,2019-01-18,009,Dept2,134,21810.8
201906,2019-06-27,009,Dept1,52,43121.47
201803,2018-03-22,017,Dept1,82,65001
201805,2018-05-01,012,Dept2,361,96961
201912,2019-12-14,013,Dept2,293,44828.78
201808,2018-08-19,017,Dept1,104,58102.75
201803,2018-03-08,012,Dept2,192,48805.71
201804,2018-04-06,018,Dept1,163,115815.5
201909,2019-09-07,015,Dept1,121,69496.55
202001,2020-01-26,002,Dept2,590,180525.53
202008,2020-08-11,020,Dept2,536,48296.5
201903,2019-03-18,002,Dept1,142,109695.42
201812,2018-12-28,009,Dept2,228,76715
202003,2020-03-15,013,Dept1,47,29416.5
201811,2018-11-02,015,Dept2,201,41764.51
202006,2020-06-10,013,Dept1,43,19878
201909,2019-09-21,010,Dept2,579,77836.03
201910,2019-10-14,002,Dept1,162,119002.74
202002,2020-02-14,018,Dept2,702,77363.4
201905,2019-05-06,007,Dept1,151,78031.22
202007,2020-07-10,018,Dept2,516,55058.2
202009,2020-09-21,014,Dept2,463,77943.85
201908,2019-08-14,006,Dept2,460,137086.83
201807,2018-07-19,004,Dept2,414,82286
201902,2019-02-17,007,Dept2,488,170156.21
201911,2019-11-21,014,Dept1,117,52775
201802,2018-02-23,012,Dept2,231,46230.75
201807,2018-07-11,019,Dept1,66,36254.25
201811,2018-11-23,006,Dept2,540,135663.56
201906,2019-06-11,014,Dept1,143,84775
202009,2020-09-05,009,Dept2,449,84339.85
202008,2020-08-28,007,Dept1,114,53547
201806,2018-06-18,019,Dept1,75,47104.5
202002,2020-02-06,005,Dept1,116,67821.05
201805,2018-05-19,017,Dept1,77,50557.25
202001,2020-01-08,007,Dept1,66,35117.5
201911,2019-11-13,009,Dept2,121,55847.23
202006,2020-06-24,016,Dept2,303,128901.1
202007,2020-07-18,005,Dept1,195,124216.5
201810,2018-10-19,003,Dept1,136,68878.01
201910,2019-10-13,020,Dept1,238,173263.05
202007,2020-07-09,004,Dept1,306,170140
201806,2018-06-27,018,Dept1,91,54382.25
201904,2019-04-03,010,Dept1,225,136045.25
201906,2019-06-12,008,Dept2,108,44068.75
202002,2020-02-07,019,Dept2,427,55908.95
202002,2020-02-15,004,Dept1,992,290991.01
201910,2019-10-22,021,Dept1,443,249635.67
202001,2020-01-18,021,Dept2,1549,281660.86
202005,2020-05-29,005,Dept1,87,41008.5
201906,2019-06-02,010,Dept2,455,120454.35
201812,2018-12-13,010,Dept2,283,67113.45
201904,2019-04-27,010,Dept2,553,111287.05
201901,2019-01-06,014,Dept2,754,201129.25
201908,2019-08-05,002,Dept1,124,70080.84
202009,2020-09-06,015,Dept1,147,83642
201906,2019-06-28,015,Dept2,205,45650.25
201803,2018-03-01,013,Dept2,186,48230.91
201909,2019-09-08,009,Dept2,300,51132.89
201905,2019-05-15,006,Dept1,236,136711.5
201912,2019-12-09,017,Dept1,131,83281.95
201902,2019-02-26,006,Dept2,513,100466
202008,2020-08-18,021,Dept2,864,125941.17
201811,2018-11-01,009,Dept1,69,36243.87
201810,2018-10-10,002,Dept1,200,124130.65
202009,2020-09-28,010,Dept1,105,52516.05
201806,2018-06-19,005,Dept2,364,83277.75
201809,2018-09-24,009,Dept2,61,17312.25
202007,2020-07-01,004,Dept2,1036,182590.05
202007,2020-07-17,019,Dept2,525,54804.4
201901,2019-01-19,015,Dept1,113,78276.65
201907,2019-07-25,010,Dept1,144,72042.5
201801,2018-01-05,005,Dept2,488,101386.15
201911,2019-11-12,015,Dept1,78,36688
201811,2018-11-16,007,Dept2,237,60897.75
201811,2018-11-30,002,Dept1,274,167407.59
202006,2020-06-17,012,Dept1,101,50772.5
201912,2019-12-31,012,Dept1,203,107721
202008,2020-08-19,003,Dept2,378,58940.56
201902,2019-02-02,006,Dept1,469,322433.31
201903,2019-03-16,010,Dept1,133,95248.5
201901,2019-01-27,008,Dept2,375,122120.51
202009,2020-09-14,015,Dept2,159,26055.75
201804,2018-04-05,004,Dept2,429,81673.5
201808,2018-08-12,016,Dept1,344,195723.03
202003,2020-03-08,012,Dept1,128,76902.67
201908,2019-08-04,020,Dept1,212,101573.03
201812,2018-12-27,015,Dept1,103,51751
201803,2018-03-15,016,Dept1,105,81950.25
201910,2019-10-03,006,Dept2,730,115016.92
201810,2018-10-02,002,Dept2,249,74400.7
202009,2020-09-22,008,Dept1,66,38928.6
201807,2018-07-18,018,Dept1,150,77602.5
201802,2018-02-14,013,Dept2,134,22049.25
202008,2020-08-08,010,Dept2,616,87844
201805,2018-05-28,016,Dept1,87,52058.5
201910,2019-10-29,003,Dept2,405,51348.9
201906,2019-06-20,015,Dept1,100,52044.5
201808,2018-08-04,016,Dept2,418,123519.95
201805,2018-05-10,013,Dept2,111,15899
201903,2019-03-25,003,Dept1,192,122648.69
202001,2020-01-17,003,Dept2,599,102853.05
201910,2019-10-30,021,Dept2,941,128545.05
201907,2019-07-12,003,Dept1,189,109038
201908,2019-08-23,007,Dept2,385,79781.62
201810,2018-10-24,007,Dept2,270,77467.36
201912,2019-12-23,012,Dept2,483,146237.75
201908,2019-08-31,007,Dept1,228,134483.22
201812,2018-12-05,010,Dept1,238,145718.25
201807,2018-07-10,005,Dept2,363,52537.75
201808,2018-08-26,013,Dept2,250,67309.45
201910,2019-10-21,003,Dept1,96,53576.6
201911,2019-11-20,008,Dept2,173,60270.1
201906,2019-06-15,014,Dept1,399,234851.5
201906,2019-06-07,009,Dept2,122,32531.5
202002,2020-02-02,018,Dept2,1438,136036.5
201906,2019-06-23,014,Dept2,766,213504.25
201902,2019-02-21,007,Dept2,161,32774
202006,2020-06-22,013,Dept1,41,25495
201805,2018-05-13,012,Dept2,456,112304.5
202009,2020-09-09,014,Dept1,175,69822.38
201806,2018-06-22,004,Dept2,299,65305.75
202003,2020-03-03,013,Dept1,33,13761
201803,2018-03-04,012,Dept2,364,79847.15
202007,2020-07-14,005,Dept1,90,49179.75
202009,2020-09-17,014,Dept2,440,65649.2
201806,2018-06-30,019,Dept1,222,134669.75
201802,2018-02-11,012,Dept2,403,99052.3
201911,2019-11-25,009,Dept2,185,45499.85
201807,2018-07-07,004,Dept2,756,129354.81
201909,2019-09-03,008,Dept2,272,65279.41
201911,2019-11-30,007,Dept1,169,83227.38
201809,2018-09-19,010,Dept2,317,81929.46
201903,2019-03-30,002,Dept1,402,234999.12
201908,2019-08-18,006,Dept2,1038,349470.81
201807,2018-07-15,019,Dept1,200,118169.1
202001,2020-01-04,007,Dept1,165,90509.5
201909,2019-09-09,010,Dept2,387,54108.1
202001,2020-01-21,020,Dept2,377,40235.05
201801,2018-01-02,004,Dept2,1014,277724.53
201803,2018-03-18,017,Dept1,134,90197
201905,2019-05-01,020,Dept2,805,89574.05
201901,2019-01-11,015,Dept2,187,48650.5
202008,2020-08-22,002,Dept2,470,115681.27
201901,2019-01-03,008,Dept1,70,36652
201905,2019-05-28,007,Dept1,101,56433.84
201811,2018-11-25,003,Dept1,139,78082.5
202009,2020-09-01,009,Dept2,146,25702.45
201907,2019-07-07,002,Dept1,278,124583.52
201810,2018-10-07,003,Dept2,401,96158
201804,2018-04-10,018,Dept1,90,62836.5
201810,2018-10-29,006,Dept2,598,154962.92
202007,2020-07-22,018,Dept2,319,41695.4
202001,2020-01-22,002,Dept2,346,126774.04
201910,2019-10-08,007,Dept2,324,58193.83
201808,2018-08-07,017,Dept1,43,27100
201908,2019-08-26,006,Dept1,282,159403
202003,2020-03-21,016,Dept2,596,270376.04
201808,2018-08-21,012,Dept2,288,67291.5
201910,2019-10-26,002,Dept1,245,160146.95
201809,2018-09-29,008,Dept2,334,61783.82
201811,2018-11-11,006,Dept2,1052,356580.63
201905,2019-05-18,007,Dept1,161,81732.5
201907,2019-07-08,020,Dept1,137,74271
201804,2018-04-02,005,Dept2,470,136070.98
202008,2020-08-23,020,Dept2,1510,154400.6
201910,2019-10-25,020,Dept1,82,42495.36
201805,2018-05-31,017,Dept1,44,30965.5
201901,2019-01-22,009,Dept2,140,28132.5
201901,2019-01-14,014,Dept1,75,53591.5
202009,2020-09-25,009,Dept1,123,42583.9
202005,2020-05-24,004,Dept1,331,177047.25
201810,2018-10-15,003,Dept1,110,60881.01
201903,2019-03-29,020,Dept1,230,133323.9
201912,2019-12-26,013,Dept2,147,27564.39
202002,2020-02-10,005,Dept1,199,102937
201912,2019-12-12,016,Dept1,185,98574
202007,2020-07-06,005,Dept2,1141,141113.9
201911,2019-11-17,014,Dept1,311,192326.5
201811,2018-11-06,008,Dept1,74,46408.5
201901,2019-01-23,013,Dept2,84,14243
202007,2020-07-22,020,Dept2,531,88796.4
201909,2019-09-29,016,Dept2,491,157056.45
201904,2019-04-01,013,Dept1,31,19057.28
202002,2020-02-02,020,Dept2,2112,164327.2
201806,2018-06-17,006,Dept2,888,271090.45
202006,2020-06-13,014,Dept2,1242,306188.2
201810,2018-10-14,019,Dept1,187,120308.72
202001,2020-01-21,018,Dept2,400,58685.25
202008,2020-08-23,018,Dept2,990,109279.75
202003,2020-03-04,009,Dept1,27,9248.25
201807,2018-07-28,006,Dept2,1261,388457.19
202003,2020-03-12,014,Dept2,437,118305.85
201809,2018-09-28,012,Dept2,290,85039.63
202007,2020-07-21,002,Dept2,222,98426.2
201803,2018-03-27,010,Dept2,298,74599.5
201908,2019-08-01,019,Dept1,60,33479
201809,2018-09-10,017,Dept1,52,34237.5
201810,2018-10-22,004,Dept2,800,138320.9
201811,2018-11-05,012,Dept1,70,37297
201811,2018-11-26,019,Dept1,35,31205
201912,2019-12-19,014,Dept1,151,80830
202002,2020-02-17,007,Dept1,132,37572.41
202009,2020-09-02,013,Dept2,168,15457.55
201805,2018-05-24,010,Dept2,247,61143
201803,2018-03-05,008,Dept2,187,46578.75
201904,2019-04-23,016,Dept1,119,78799.5
201812,2018-12-25,016,Dept1,194,126190
201910,2019-10-25,018,Dept1,80,49051.5
201911,2019-11-24,013,Dept2,319,44571.8
201912,2019-12-27,009,Dept2,267,52878.75
201903,2019-03-04,016,Dept2,253,64259.5
201904,2019-04-15,016,Dept2,607,283167.7
201910,2019-10-17,005,Dept2,423,52966.85
201909,2019-09-04,012,Dept2,566,72381.8
201812,2018-12-01,016,Dept2,493,124083.5
202006,2020-06-02,015,Dept1,62,35362.5
201802,2018-02-10,008,Dept2,330,68608
201804,2018-04-09,002,Dept1,184,96598.59
202001,2020-01-29,005,Dept1,72,43452.5
201903,2019-03-21,005,Dept2,346,55228.75
201903,2019-03-29,018,Dept1,153,107016.35
201807,2018-07-14,003,Dept1,167,97008.5
202008,2020-08-15,005,Dept1,158,76511.1
201803,2018-03-13,015,Dept1,56,31689.6
201805,2018-05-14,008,Dept2,179,35332
201804,2018-04-23,007,Dept2,168,38249
201906,2019-06-08,013,Dept2,126,28565.71
201907,2019-07-16,005,Dept2,615,104192.87
201802,2018-02-04,010,Dept2,580,110274
201808,2018-08-16,010,Dept2,318,68762.75
201802,2018-02-18,015,Dept1,126,64997
201805,2018-05-06,015,Dept1,116,82358
201808,2018-08-22,008,Dept2,192,53226.08
202002,2020-02-03,002,Dept2,415,82645.24
202006,2020-06-21,009,Dept1,148,82128.2
201801,2018-01-11,006,Dept2,730,203494.05
201810,2018-10-06,019,Dept2,521,143129.89
201907,2019-07-08,018,Dept1,109,63015.5
201905,2019-05-01,018,Dept2,668,113526.4
201901,2019-01-02,012,Dept1,112,66941.97
201911,2019-11-10,016,Dept1,257,129399.6
201807,2018-07-01,010,Dept1,164,98923
201808,2018-08-30,015,Dept1,121,69091.55
202009,2020-09-26,013,Dept1,90,41474.6
201909,2019-09-18,017,Dept1,88,52538.5
201804,2018-04-11,018,Dept1,112,70106.5
201909,2019-09-06,008,Dept2,268,55552.6
201808,2018-08-02,017,Dept2,198,45791.75
201811,2018-11-14,006,Dept2,479,135682.47
201906,2019-06-10,009,Dept2,101,25252.75
201809,2018-09-16,010,Dept2,456,120024.19
201901,2019-01-25,009,Dept2,144,57899.7
201803,2018-03-17,017,Dept1,143,107400.25
201806,2018-06-29,019,Dept1,129,75323.75
201807,2018-07-08,004,Dept2,717,133704.81
202009,2020-09-20,009,Dept1,392,138927.55
202009,2020-09-04,014,Dept1,407,180147.05
201910,2019-10-05,007,Dept2,616,94574.47
201810,2018-10-26,006,Dept2,752,187944.68
201902,2019-02-04,007,Dept1,69,50597
201806,2018-06-21,004,Dept2,293,87663.25
201804,2018-04-03,005,Dept2,367,72957.72
201911,2019-11-22,009,Dept2,145,50496.47
202002,2020-02-13,005,Dept1,324,78265.38
201908,2019-08-21,006,Dept2,538,130714.84
201912,2019-12-25,013,Dept2,182,31164.5
201908,2019-08-07,003,Dept1,137,68985.5
201906,2019-06-26,014,Dept2,370,101439
201907,2019-07-14,002,Dept1,325,166843.42
201809,2018-09-30,015,Dept1,134,87863.93
201903,2019-03-28,020,Dept1,274,158758.65
201808,2018-08-10,017,Dept1,51,33644.5
202005,2020-05-27,004,Dept1,243,143569.1
202007,2020-07-11,005,Dept1,175,108878.5
202007,2020-07-03,005,Dept2,662,158929.05
202001,2020-01-16,020,Dept2,864,80468.45
202001,2020-01-15,002,Dept2,355,160749.46
202002,2020-02-05,018,Dept2,586,85306.6
202008,2020-08-21,002,Dept2,405,77026.3
202001,2020-01-01,007,Dept1,165,79757.32
201901,2019-01-04,015,Dept2,331,99899.5
201807,2018-07-16,019,Dept1,53,31025.5
201812,2018-12-29,014,Dept1,334,206105.2
201906,2019-06-18,014,Dept1,165,104187
201910,2019-10-28,020,Dept2,475,56059.45
201905,2019-05-13,007,Dept1,39,17507.79
201902,2019-02-28,007,Dept2,223,83238.75
201909,2019-09-16,010,Dept2,321,54029.4
201901,2019-01-17,014,Dept1,162,113388
202003,2020-03-10,013,Dept1,24,14329.19
201911,2019-11-14,014,Dept1,139,76991.5
201802,2018-02-16,012,Dept2,318,61558.3
202003,2020-03-02,013,Dept2,192,23868.14
201908,2019-08-29,006,Dept1,358,182752.38
202006,2020-06-15,013,Dept1,43,23754
201805,2018-05-12,012,Dept2,357,56176
201801,2018-01-07,004,Dept2,972,225600.57
201910,2019-10-20,020,Dept1,153,84257.55
201912,2019-12-07,016,Dept1,250,147944.3
201907,2019-07-13,020,Dept1,198,94852
201903,2019-03-27,002,Dept1,216,105009.92
201810,2018-10-08,003,Dept1,105,55871.33
201910,2019-10-27,002,Dept2,429,73788.37
201910,2019-10-19,002,Dept1,184,109986.09
201809,2018-09-22,008,Dept2,296,66522.84
201811,2018-11-03,008,Dept1,127,74126.82
201801,2018-01-15,004,Dept2,473,117736.62
202001,2020-01-25,007,Dept1,223,121730.18
201903,2019-03-17,007,Dept2,433,142541
201904,2019-04-03,009,Dept1,123,209154.78
202005,2020-05-19,004,Dept1,170,103586.64
201806,2018-06-13,004,Dept2,392,106794.5
201802,2018-02-22,017,Dept1,42,49126.5
202008,2020-08-28,020,Dept2,676,74866.75
201910,2019-10-13,007,Dept2,602,82435.23
201904,2019-04-27,009,Dept2,241,58249.35
201911,2019-11-06,014,Dept1,140,85674
201909,2019-09-14,008,Dept2,350,80861.15
201909,2019-09-22,015,Dept1,163,94954.24
201905,2019-05-07,002,Dept2,393,82447.25
201909,2019-09-25,014,Dept2,371,77587.15
201812,2018-12-13,009,Dept2,133,37188.15
202008,2020-08-29,002,Dept2,440,102035.55
201809,2018-09-14,008,Dept2,246,84460.27
201802,2018-02-08,012,Dept2,193,32575.25
202002,2020-02-21,005,Dept1,188,84962.25
201807,2018-07-24,019,Dept1,109,54092.1
201903,2019-03-16,009,Dept1,74,61010.6
201906,2019-06-02,009,Dept2,247,56952.91
201806,2018-06-05,019,Dept1,123,65598.5
201905,2019-05-06,020,Dept2,1900,139422.88
201811,2018-11-24,003,Dept1,135,70330.5
201803,2018-03-09,017,Dept1,81,60333.5
202008,2020-08-11,007,Dept1,60,34200
201909,2019-09-08,010,Dept2,584,96615.37
201812,2018-12-05,009,Dept1,115,56697.41
201907,2019-07-20,007,Dept2,470,122287.49
201902,2019-02-10,002,Dept2,531,172452.21
202008,2020-08-08,009,Dept2,324,66518.65
201904,2019-04-19,014,Dept1,149,116469.34
201907,2019-07-06,002,Dept1,271,138169.47
201803,2018-03-23,012,Dept2,264,83466.25
202006,2020-06-23,013,Dept1,79,41532.5
201905,2019-05-25,002,Dept2,436,241028.49
202006,2020-06-09,016,Dept2,242,78241.25
201912,2019-12-15,016,Dept1,263,126574.1
201805,2018-05-02,017,Dept1,85,60383.7
201805,2018-05-20,012,Dept2,362,80790.75
201804,2018-04-27,005,Dept2,305,51134.5
202001,2020-01-08,020,Dept2,591,53909.3
202002,2020-02-29,018,Dept2,856,102817.6
202006,2020-06-06,017,Dept1,182,93818
201903,2019-03-08,014,Dept2,431,89356.45
201811,2018-11-01,010,Dept1,118,73858.5
201912,2019-12-01,013,Dept2,408,67120.3
201908,2019-08-15,003,Dept1,162,92714.37
202009,2020-09-28,009,Dept1,133,44041.1
201804,2018-04-19,018,Dept1,109,112910.51
201902,2019-02-18,002,Dept1,153,85782.87
201812,2018-12-21,014,Dept1,187,121074.62
201809,2018-09-03,004,Dept1,236,130786.21
201904,2019-04-11,014,Dept2,327,125498.95
201803,2018-03-31,012,Dept1,161,117522.53
201810,2018-10-18,006,Dept2,767,163679.22
201809,2018-09-24,010,Dept2,333,81556.44
202003,2020-03-16,016,Dept2,179,34062.15
202001,2020-01-07,002,Dept2,332,117450.48
201907,2019-07-05,020,Dept1,124,73122.41
201809,2018-09-06,015,Dept1,58,32333.5
201905,2019-05-24,020,Dept2,283,48797.8
201907,2019-07-25,009,Dept1,99,45220
201808,2018-08-20,012,Dept2,221,37322.5
202007,2020-07-27,018,Dept2,721,71243.3
201903,2019-03-23,016,Dept1,214,178436.75
201909,2019-09-12,019,Dept1,77,41223.5
202003,2020-03-28,002,Dept2,92,109929.8
202001,2020-01-27,016,Dept2,566,109700.65
201805,2018-05-22,003,Dept1,121,66812.2
201902,2019-02-08,013,Dept1,36,24162.96
201801,2018-01-25,008,Dept1,69,25159.5
202006,2020-06-29,002,Dept2,363,113856.85
201910,2019-10-01,013,Dept2,182,29044.55
201804,2018-04-17,009,Dept2,125,32036.65
201903,2019-03-02,005,Dept1,294,198481.97
201907,2019-07-18,016,Dept1,138,62871.7
201806,2018-06-15,015,Dept1,69,43982
201904,2019-04-09,018,Dept2,414,61419.25
202003,2020-03-14,007,Dept1,114,71515.5
201801,2018-01-17,008,Dept2,208,93673.81
201812,2018-12-15,018,Dept1,125,74751.5
202001,2020-01-13,013,Dept1,36,27081
202005,2020-05-17,015,Dept2,492,90717.2
202005,2020-05-31,010,Dept1,157,83706.5
201902,2019-02-16,013,Dept2,188,27125.5
202002,2020-02-19,014,Dept2,508,87340.55
201904,2019-04-25,005,Dept2,319,58394.5
201804,2018-04-25,014,Dept1,103,107004
202006,2020-06-11,007,Dept1,95,47404
201912,2019-12-02,020,Dept1,104,54738.25
201807,2018-07-03,003,Dept2,718,138528.63
201806,2018-06-07,008,Dept2,216,60316.3
201912,2019-12-21,007,Dept2,725,145125.58
201911,2019-11-08,005,Dept2,620,71675.3
201901,2019-01-31,018,Dept1,136,76277.75
201812,2018-12-23,005,Dept2,1165,515369.54
201809,2018-09-20,019,Dept1,41,30019.5
201808,2018-08-14,003,Dept1,86,50651
201907,2019-07-27,018,Dept2,1210,125101.36
201812,2018-12-07,018,Dept2,455,77863.85
201807,2018-07-22,008,Dept2,354,87544
201807,2018-07-12,010,Dept2,295,58171.25
201809,2018-09-01,015,Dept2,497,100383.59
202002,2020-02-27,009,Dept1,49,18665
202007,2020-07-29,009,Dept1,37,25049
201801,2018-01-09,015,Dept1,52,35329.9
201904,2019-04-17,005,Dept1,87,54016
201810,2018-10-20,017,Dept1,86,63906
201910,2019-10-15,016,Dept1,91,62934
201807,2018-07-30,015,Dept1,119,67379.25
201803,2018-03-29,003,Dept1,199,161022.65
202008,2020-08-02,018,Dept1,112,57368.9
201809,2018-09-12,004,Dept2,379,75249.09
201908,2019-08-09,012,Dept2,387,79671.32
201905,2019-05-09,013,Dept1,53,28896.5
202008,2020-08-17,016,Dept2,212,64402.3
201802,2018-02-02,003,Dept1,90,67883.5
201912,2019-12-03,002,Dept1,176,97088.54
201805,2018-05-08,006,Dept2,480,174053.55
202006,2020-06-30,020,Dept2,1006,89265.65
201903,2019-03-10,018,Dept2,799,115402
201803,2018-03-11,006,Dept2,888,227733.89
201909,2019-09-20,004,Dept2,825,115899.65
202008,2020-08-31,013,Dept1,50,27024
201802,2018-02-20,006,Dept2,560,160125.15
201905,2019-05-23,013,Dept1,39,25382.5
201811,2018-11-18,012,Dept2,477,134808.15
201903,2019-03-09,005,Dept2,720,105953.64
201803,2018-03-02,006,Dept1,345,229904.18
201912,2019-12-11,020,Dept2,303,47039.25
201811,2018-11-27,017,Dept2,147,33290.85
201804,2018-04-26,009,Dept1,60,47801.5
201907,2019-07-28,005,Dept2,772,135699.45
201803,2018-03-20,003,Dept2,371,84766.5
201909,2019-09-11,004,Dept1,207,112669.93
202002,2020-02-26,014,Dept1,148,87416
201912,2019-12-10,002,Dept2,330,112196.08
202006,2020-06-20,007,Dept2,640,126230.4
201910,2019-10-24,016,Dept2,223,58989.05
201809,2018-09-13,019,Dept2,171,31321.11
201808,2018-08-05,003,Dept2,331,82114.56
201807,2018-07-05,010,Dept1,113,60487.5
202001,2020-01-06,013,Dept2,160,25092.6
201812,2018-12-24,018,Dept2,679,144847.05
201908,2019-08-02,017,Dept2,229,36813.2
201910,2019-10-10,013,Dept1,52,30044
201801,2018-01-18,015,Dept2,156,51551
201904,2019-04-24,018,Dept2,474,55288
201902,2019-02-23,013,Dept1,60,25057.5
201911,2019-11-09,018,Dept2,1174,140397.15
202008,2020-08-24,016,Dept1,141,70607.7
201805,2018-05-15,006,Dept1,221,135069
201801,2018-01-10,008,Dept1,69,25318.12
202007,2020-07-30,014,Dept1,158,81744.51
202003,2020-03-19,002,Dept1,61,41402.26
201801,2018-01-04,010,Dept1,93,53891.86
201807,2018-07-31,008,Dept1,95,48996
201905,2019-05-30,013,Dept2,140,31238.38
201907,2019-07-09,016,Dept2,352,106316.25
201912,2019-12-28,007,Dept1,201,84235.69
201905,2019-05-16,013,Dept2,95,14853.05
201903,2019-03-01,018,Dept1,186,121316
202001,2020-01-20,016,Dept1,105,72890.5
201908,2019-08-16,012,Dept1,62,43240.06
201911,2019-11-28,013,Dept2,260,37461
201806,2018-06-24,010,Dept1,115,81118.1
201806,2018-06-06,015,Dept2,135,63165.25
201904,2019-04-16,018,Dept1,124,61930
201911,2019-11-01,005,Dept1,87,39385.62
201905,2019-05-02,016,Dept1,177,112110.5
201811,2018-11-09,012,Dept1,85,46590.04
202003,2020-03-05,007,Dept2,254,74775.62
201802,2018-02-13,006,Dept1,281,184624.01
201812,2018-12-16,005,Dept1,131,82808.47
202005,2020-05-22,010,Dept2,293,73956
201810,2018-10-05,017,Dept1,76,54205.37
201901,2019-01-30,005,Dept1,66,36962
201807,2018-07-23,015,Dept2,186,40827.87
201805,2018-05-29,003,Dept2,380,76123.25
201904,2019-04-08,005,Dept2,470,93735.28
201909,2019-09-19,019,Dept2,256,45809.95
201810,2018-10-13,017,Dept2,471,76367.65
201908,2019-08-24,012,Dept2,741,193592.01
201809,2018-09-21,004,Dept1,201,119734.37
202008,2020-08-03,005,Dept1,97,55684.5
201806,2018-06-14,008,Dept1,61,34698.2
202003,2020-03-20,020,Dept1,61,38488.5
201810,2018-10-31,012,Dept1,74,49016
